brand,model,weekstart,spend,nd,visits,promo_presidents_day,promo_friends_&_family,promo_easter_pre-peak,promo_easter_peak,promo_spring_sale,promo_stylecash_redeem,promo_memorial_day_pre-peak,promo_memorial_day_peak,promo_july_4th_pre-peak,promo_july_4th_peak,promo_summer_sale,promo_labor_day_pre-peak,promo_labor_day_peak,promo_october_peak,promo_holiday_preview,promo_black_friday_pre-peak,promo_black_friday_peak,promo_cyber_monday,promo_holiday_1,promo_holiday_2,promo_winter_sale,promo_flash_sale,promo_mlk,promo_victoria_day,promo_memorial_day,promo_summer_sale_phase_1,promo_summer_sale_phase_2,promo_summer_sale_phase_3,promo_summer_sale_phase_4,promo_black_friday,promo_december_gifting,promo_winter_sale_phase_1,promo_winter_sale_phase_2,promo_winter_sale_phase_3,promo_easter,promo_labor_day,promo_winter_sale_preview,discount_0_5,discount_0_4,discount_0_7,discount_0_6,discount_0_2,discount_0_3
banana republic canada,Social | Conversion | CVR Social META Custom,2024-04-21,2806.461,12060.0019,6151.9518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-04-28,1958.284,8710.1886,4451.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-05-05,1439.4478,5894.9859,3006.9262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-05-12,2666.7021,8263.2576,4198.4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-05-19,2021.7239,6145.824,3126.5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-05-26,1446.5328,4662.2712,2372.9423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-06-02,799.786,3103.6516,1584.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-06-09,856.4881,2914.8147,1492.3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-06-16,732.7113,2596.376,1326.8199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-06-23,761.3011,3695.8135,1883.7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-06-30,1081.1916,5000.0509,2549.0776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-07-07,1643.0046,7405.1822,3780.4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-07-14,1629.3553,7552.6507,3852.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-07-21,1814.0874,8321.7915,4273.3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-07-28,1545.2309,7915.2225,4079.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-08-04,2396.71,6807.5479,6153.5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-08-11,2197.23,5631.4502,5332.9867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-08-18,2267.13,6645.3699,6269.3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-08-25,2817.46,6274.4283,5865.5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-09-01,2247.26,4991.1595,4693.2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-09-08,3740.11,7312.0419,6899.2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-09-15,5884.32,9044.3295,8527.5847,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-09-22,3848.89,8456.7145,7914.1106,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-09-29,735.64,3207.3689,3009.4259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-10-06,3290.47,6560.9379,6237.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-10-13,2563.16,5097.7247,4881.3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-10-20,1450.03,3112.8038,2992.2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-10-27,2911.3,6744.1183,6514.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-11-03,3040.29,7601.5684,7334.3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-11-10,652.69,2235.8668,2175.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-11-17,827.8,1810.1101,1758.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-11-24,3358.21,4463.4246,4348.4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-12-01,2881.61,4055.9391,3964.2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-12-08,3314.46,5439.9853,5350.4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-12-15,1793.22,3730.0796,3710.0808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-12-22,1769.54,4346.9533,4347.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2024-12-29,1338.62,4299.5503,4305.9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META Custom,2025-01-05,229.38,1051.2565,1050.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-02-04,20606.25,17341.1396,5956.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-02-11,20606.25,21228.0202,7024.3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-02-18,20606.25,23269.5057,7665.5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-02-25,20606.25,22099.0675,7304.5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-03-03,16485.0,65659.8327,21553.665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-03-10,16485.0,50202.1617,16457.7728,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-03-17,16485.0,18221.1006,6005.6698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-03-24,16485.0,13209.2177,4356.4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-03-31,16485.0,17115.666,5631.5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-04-07,18468.0,20949.2569,6979.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-04-14,18468.0,12887.7553,4330.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-04-21,18468.0,18608.926,6215.7301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-04-28,18468.0,14299.1426,4784.8847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-05-05,20606.25,17408.6328,5814.4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-05-12,20606.25,26854.6441,8934.3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-05-19,20606.25,22046.3353,7343.7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-05-26,20606.25,17052.5208,5683.0768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-06-02,16485.0,10119.2721,3381.7963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-06-09,16485.0,9644.5078,3233.3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-06-16,16485.0,9251.4481,3095.7039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-06-23,16485.0,9026.1631,3012.4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-06-30,16485.0,12672.5596,4230.3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-07-07,20606.25,21407.298,7156.1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-07-14,20606.25,21100.6523,7048.2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-07-21,20606.25,21898.3691,7363.1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-07-28,20606.25,13374.1025,4513.5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-08-04,20606.2397,14639.2566,4915.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-08-11,20606.2397,12688.569,4250.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-08-18,20606.2397,11581.3103,3841.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-08-25,20606.2397,11836.6185,3888.2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-09-01,17554.9918,9680.2497,3198.3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-09-08,17554.9918,7804.7744,2587.5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-09-15,17554.9918,51478.7462,17054.7769,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-09-22,17554.9918,46337.7262,15237.1435,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-09-29,17554.9918,11552.1445,3808.6033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-10-06,20606.2397,24403.5922,8151.5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-10-13,20606.2397,26361.9486,8869.7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-10-20,20606.2397,20761.1744,7012.3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-10-27,20606.2397,36648.7647,12437.9932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-11-03,20606.2397,65519.9505,22212.7777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-11-10,20606.2397,19809.267,6771.2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-11-17,20606.2397,15711.7035,5364.6775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-11-24,20606.2397,38144.9485,13057.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-12-01,16484.9918,42542.5723,14610.3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-12-08,16484.9918,26530.6603,9168.7393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-12-15,16484.9918,24156.559,8442.4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-12-22,16484.9918,29205.3743,10262.3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2024-12-29,16484.9918,28648.3864,10081.2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-01-05,20606.2397,16277.7175,5714.4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-01-12,20606.2397,18539.5803,6505.2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-01-19,20606.2397,17819.7145,6240.7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-01-26,20606.2397,14198.4349,4993.4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-02-02,19795.4784,19803.4316,6939.6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-02-09,19795.4784,21365.1276,7441.3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-02-16,19795.4784,23872.934,8268.7846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-02-23,19795.4784,23193.5127,8117.8346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-03-02,15836.3827,22113.4068,7764.2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-03-09,15836.3827,26278.0011,9240.4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-03-16,15836.3827,25522.6875,8919.4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-03-23,15836.3827,56159.3779,19579.6797,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-03-30,15836.3827,30696.2733,10675.9637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic canada,Social | Conversion | CVR Social META DABA,2025-04-06,19795.4784,18366.6579,6320.9327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
